Laughter is not at all a bad beginning for a friendship, and it is far the best ending for one.;friendship
Friendship is held to be the severest test of character.;friendship
It's the friends you can call up at 4 a.m. that matter.;friendship
The best friend is the man who in wishing me well wishes it for my sake.;friendship
A quarrel between friends, when made up, adds a new tie to friendship.;friendship
Your friend is your needs answered.;friendship
I love how badass we think we are when we're together.;friendship
Friendship increases in visiting friends, but in visiting them seldom.;friendship
Friendship is love minus sex plus reason: Love is friendship plus sex minus reason.;friendship
There is nothing better than a friend, unless it is a friend with chocolate.;friendship
I'm a controversial figure. My friends either dislike me or hate me.;friendship
I have no trouble with my enemies. But my goddam friends they are the ones that keep me walking the floor nights.;friendship
The holy passion of friendship is of so sweet and steady and loyal and enduring a nature that it will last through a whole lifetime, if not asked to lend money.;friendship
Lots of people want to ride with you in the limo, but what you want is someone who will take the bus with you when the limo breaks down.;friendship
I like to hang out with people who make me forget to look at my phone.;friendship
No one will ever be as entertained by us as us.;friendship
True friendship is when you walk into their house and your WiFi connects automatically.;friendship
There are small ships and big ships but the best ships are friendships.;friendship
The better the friend, the less cleaning you do before he comes over.;friendship
Real friends don't get offended when you insult them. They smile and call you something even more offensive.;friendship
We are best friends. Always remember that if you fall I will pick you up after I finish laughing.;friendship
The friendship of one intelligent man is better than that of all the unintelligent.;friendship
Friendship, like credit, is highest when it is not used.;friendship
The feeling of friendship is like that of being comfortably filled with roast beef. love, like being enlivened with champagne.;friendship
A day without a friend is like a pot without a single drop of honey left inside.;friendship
We'll be friends forever, won't we, Pooh? asked Piglet. Even longer. Pooh answered.;friendship
The older I get the more selective I am of who is in my tribe. I would rather have four quarters than a hundred pennies.;friendship
You are I are more than friends. We're like a really small gang.;friendship
A true friend is one who overlooks your failures and tolerates your success.;friendship
A friend is what the heart needs all the time.;friendship
Stay is a charming word in a friends vocabulary.;friendship
Remember that the most valuable antiques are dear old friends.;friendship
If you live to be 100, I hope I live to be 100 minus 1 day, so I never have to live without you.;friendship
If I had a flower for every time I thought of you. I could walk through my garden forever.;friendship
There is no friendship, no love, like that of the parent for the child.;friendship
Nobody sees a flower really it is so small it takes time we haven't time and to see takes time, like to have a friend takes time.;friendship
We don't need sugar, flour or rice or anything else. We just want to see our dear ones.;friendship
We cannot tell the precise moment when friendship is formed. As in filling a vessel drop by drop, there is at last a drop which makes it run over. so in a series of kindnesses there is at last one which makes the heart run over.;friendship
A single rose can be my garden, a single friend, my world.;friendship
The bird a nest, the spider a web, man friendship.;friendship
It is easier to forgive an enemy than to forgive a friend.;friendship
What draws people to be friends is that they see the same truth. They share it.;friendship
Depth of friendship does not depend on length of acquaintance.;friendship
Friendship is given us by nature, not to favor vice, but to aid virtue.;friendship
We need old friends to help us grow old and new friends to help us stay young.;friendship
In friendship we find nothing false or insincere. everything is straight forward, and springs from the heart.;friendship
It is more shameful to distrust our friends than to be deceived by them.;friendship
We hate some persons because we do not know them. and will not know them because we hate them.;friendship
He will never have true friends who is afraid of making enemies.;friendship
The man of knowledge must be able not only to love his enemies but also to hate his friends.;friendship
It is not so much our friends help that helps us as the confident knowledge that they will help us.;friendship
If it's very painful for you to criticize your friends you're safe in doing it. But if you take the slightest pleasure in it, that's the time to hold your tongue.;friendship
Friends make the good things better and the bad things not so bad.;friendship
We read that we ought to forgive our enemies. but we do not read that we ought to forgive our friends.;friendship
He who has a thousand friends has not a friend to spare, and he who has one enemy will meet him everywhere.;friendship
You can make more friends in two months by becoming interested in other people than you can in two years by trying to get other people interested in you.;friendship
In prosperity our friends know us. in adversity we know our friends.;friendship
This is my beloved and this is my friend.;friendship
Friendship often ends in love. But love in friendship. never.;friendship
Love is a friendship set to music.;friendship
Friendship is the finest balm for the pangs of despised love.;friendship
The greatest healing therapy is friendship and love.;friendship
Friendship is the most constant, the most enduring the most basic part of love.;friendship
Love is friendship that has caught fire. It is quiet understanding, mutual confidence, sharing and forgiving. It is loyalty through good and bad times. It settles for less than perfection and makes allowances for human weaknesses.;friendship
A good deed is never lost. he who sows courtesy reaps friendship, and he who plants kindness gathers love.;friendship
Friendship marks a life even more deeply than love. Love risks degenerating into obsession, friendship is never anything but sharing.;friendship
All love that has not friendship for its base, is like a mansion built upon the sand.;friendship
Love everyone with a deep love based on charity, but form friendships only with those who can share virtuous things with you. The higher the virtues you share and exchange with others, the more perfect your friendship will be.;friendship
Love is the only force capable of transforming an enemy into friend.;friendship
The most basic and powerful way to connect to another person is to listen. Just listen. Perhaps the most important thing we ever give each other is our attention. A loving silence often has far more power to heal and to connect than the most well-intentioned words.;friendship
Marriage is the highest state of friendship. If happy, it lessens our cares by dividing them, at the same time that it doubles our pleasures by mutual participation.;friendship
Friendship is a disinterested commerce between equals. love, an abject intercourse between tyrants and slaves.;friendship
Friendship may, and often does, grow into love, but love never subsides into friendship.;friendship
However rare true love may be, it is less so than true friendship.;friendship
The verb to love in Persian is to have a friend. I love you translated literally is I have you as a friend.;friendship
There is no friendship, no love, like that of the mother for the child.;friendship
Love is the attempt to form a friendship inspired by beauty.;friendship
Love is friendship set on fire.;friendship
Friendship multiplies the good of life and divides the evil.;friendship
Friendship is infinitely better than kindness.;friendship
What do we live for, if it is not to make life less difficult for each other?;friendship
The greatest gift of life is friendship, and I have received it.;friendship
A friend is someone you can share your incomplete thoughts with. People need a private space where they can speak and refine their work in progress thinking.;friendship
There is nothing we like to see so much as the gleam of pleasure in a person's eye when he feels that we have sympathized with him, understood him. At these moments something fine and spiritual passes between two friends. These are the moments worth living.;friendship
I think if I’ve learned anything about friendship, it’s to hang in, stay connected, fight for them, and let them fight for you. Don’t walk away, don’t be distracted, don’t be too busy or tired, don’t take them for granted. Friends are part of the glue that holds life and faith together. Powerful stuff.;friendship
Throw your dreams into space like a kite, and you do not know what it will bring back: a new life, a new friend, a new love, a new country.;friendship
We must reach out our hand in friendship and dignity both to those who would befriend us and those who would be our enemy.;friendship
If one is estranged from oneself, then one is estranged from others too. If one is out of touch with oneself, then one cannot touch others.;friendship
The love of our neighbor in all its fullness simply means being able to say, What are you going through.;friendship
There is a magnet in your heart that will attract true friends. That magnet is unselfishness, thinking of others first. when you learn to live for others, they will live for you.;friendship
Friendship without self-interest is one of the rare and beautiful things of life.;friendship
In the sweetness of friendship let there be laughter, and sharing of pleasures. For in the dew of little things the heart finds its morning and is refreshed.;friendship
That friendship will not continue to the end which is begun for an end.;friendship
Life is an awful, ugly place to not have a best friend.;friendship
How lucky I am to have something that makes saying goodbye so hard.;friendship
Friends are medicine for a wounded heart and vitamins for a hopeful soul.;friendship
Share your smile with the world. It's a symbol of friendship and peace.;friendship
Friendship is the purest love. It is the highest form of love where nothing is asked for, no condition, where one simply enjoys giving.;friendship
I always felt that the great high privilege, relief and comfort of friendship was that one had to explain nothing.;friendship
The sharing of joy, whether physical, emotional, psychic, or intellectual, forms a bridge between the sharers which can be the basis for understanding much of what is not shared between them, and lessens the threat of their difference.;friendship
I often find myself saying a little prayer of thanks for you.;friendship
Let us be grateful to people who make us happy, they are the charming gardeners who make our souls blossom.;friendship
Friendship improves happiness and abates misery, by the doubling of our joy and the dividing of our grief.;friendship
Of all the things which wisdom provides to make us entirely happy, much the greatest is the possession of friendship.;friendship
It’s not that other people don’t get me at all. It’s that you get me completely.;friendship
True friendship ought never to conceal what it thinks.;friendship
One friend with whom you have a lot in common is better than three with whom you struggle to find things to talk about.;friendship
True friendship isn't about being inseparable it's being separated and nothing changes.;friendship
We come from homes far from perfect, so you end up almost parent and sibling to your friends, your own chosen family. There's nothing like a really loyal, dependable, good friend. Nothing.;friendship
That's when I realized what a true friend was. Someone who would always love you, the imperfect you, the confused you, the wrong you, because that is what people are supposed to do.;friendship
True friendship comes when the silence between two people is comfortable.;friendship
There is nothing on this earth more to be prized than true friendship.;friendship
What I cannot love, I overlook. Is that real friendship?;friendship
Best friends are the people you can do anything and nothing with and still have the best time.;friendship
A true friend never gets in your way unless you happen to be going down.;friendship
True friendship is like sound health. The value of it is seldom known until it be lost.;friendship
The most beautiful discovery true friends make is that they can grow separately without growing apart.;friendship
A true friend is the most precious of all possessions and the one we take the least thought about acquiring.;friendship
Silence is the true friend that never betrays.;friendship
True friendship multiplies the good in life and divides its evils. Strive to have friends, for life without friends is like life on a desert island… to find one real friend in a lifetime is good fortune. to keep him is a blessing.;friendship
True friendship consists not in the multitude of friends, but in their worth and value.;friendship
One of the most beautiful qualities of true friendship is to understand and to be understood.;friendship
The firmest friendship is based on an identity of likes and dislikes.;friendship
My best friend is the one who brings out the best in me.;friendship
Friends, though absent, are still present.;friendship
The truth is, everyone is going to hurt you. You just got to find the ones worth suffering for.;friendship
There is a scarcity of friendship, but not of friends.;friendship
The worst solitude is to be destitute of sincere friendship.;friendship
Things change. And friends leave. Life doesn't stop for anybody.;friendship
The best way to mend a broken heart is time and girlfriends.;friendship
Friends show their love in times of trouble, not in happiness.;friendship
Sitting silently beside a friend who is hurting may be the best gift we can give.;friendship
When we honestly ask ourselves which person in our lives means the most us, we often find that it is those who, instead of giving much advice, solutions, or cures, have chosen rather to share our pain and touch our wounds with a gentle and tender hand. The friend who can be silent with us in a moment of despair or confusion, who can stay with us in an hour of grief and bereavement, who can tolerate not knowing, not curing, not healing and face with us the reality of our powerlessness, that is a friend who cares.;friendship
Never leave a friend behind. Friends are all we have to get us through this life–and they are the only things from this world that we could hope to see in the next.;friendship
The friend who holds your hand and says the wrong thing is made of dearer stuff than the one who stays away.;friendship
Few friendships would survive if each one knew what his friend says of him behind his back.;friendship
Friendship, of itself a holy tie, is made more sacred by adversity.;friendship
Don’t feel bad if people remember you only when they need you. Feel privileged that you are like a candle that comes to their mind when there is darkness.;friendship
There is nothing better than the encouragement of a good friend.;friendship
But friendship is precious, not only in the shade, but in the sunshine of life.;friendship
The worst solitude is to have no real friendships.;friendship
Friendship has its illusions no less than love.;friendship
Friends are God's way of taking care of us.;friendship
For prayer is nothing else than being on terms of friendship with God.;friendship
What a good favor God does to those he places in the company of good people!;friendship
One who has unreliable friends soon comes to ruin, but there is a friend who sticks closer than a brother.;friendship
The soul of Jonathan was knit to the soul of David, and Jonathan loved him as his own soul.;friendship
We can live without religion and meditation, but we cannot survive without human affection.;friendship
In the spiritual life nowhere do our ideals meet the actual more truly than in how we relate to each other, in how we make, sustain and are friends.;friendship
It is easy enough to be friendly to one's friends. But to befriend the one who regards himself as your enemy is the quintessence of true religion. The other is mere business.;friendship
Do not be deceived: “Bad company ruins good morals.;friendship
Let us be concerned for one another, to help one another to show love and to do good.;friendship
And as you wish that others would do to you, do so to them.;friendship
Love one another with brotherly affection. Out do one another in showing honor.;friendship
Listen to advice and accept instruction, that you may gain wisdom in the future.;friendship
Whoever walks with the wise becomes wise, but the companion of fools will suffer harm.;friendship
A friend loves at all times, and a brother is born for adversity.;friendship
The righteous person is a guide to his friend, but the path of the wicked leads them astray.;friendship
Iron sharpens iron. so one man sharpens another.;friendship
Friends are the siblings God never gave us.;friendship
A faithful friend is the medicine of life.;friendship
True enemies are better than false friends.;friendship
In the end, we will remember not the words of our enemies, but the silence of our friends.;friendship
I don’t need a friend who changes when I change and who nods when I nod. my shadow does that much better.;friendship
No person is your friend who demands your silence, or denies your right to grow.;friendship
Our true friends are those who are with us when the good things happen. They cheer us on and are pleased by our triumphs. False friends only appear at difficult times, with their sad, supportive faces, when, in fact, our suffering is serving to console them for their miserable lives.;friendship
Losing friends that are easily lost is no loss at all.;friendship
It is difficult to say who do you the most mischief: enemies with the worst intentions or friends with the best.;friendship
False friendship, like the ivy, decays and ruins the walls it embraces. but true friendship gives new life and animation to the object it supports.;friendship
An insincere and evil friend is more to be feared than a wild beast. a wild beast may wound your body, but an evil friend will wound your mind.;friendship
Flattery is like friendship in show, but not in fruit.;friendship
Suspicion is the cancer of friendship.;friendship
Sometimes you will never know the value of a moment until it becomes a memory.;friendship
There are friendships imprinted in our hearts that will never be diminished by time and distance.;friendship
I value the friend who for me finds time on his calendar, but I cherish the friend who for me does not consult his calendar.;friendship
Sweet is the memory of distant friends! Like the mellow rays of the departing sun, it falls tenderly, yet sadly, on the heart.;friendship
Growing apart doesn’t change the fact that for a long time we grew side by side. our roots will always be tangled. I’m glad for that.;friendship
Those truly linked don't need correspondence. When they meet again after many years apart, their friendship is as true as ever.;friendship
Friendship should be surrounded with ceremonies and respects, and not crushed into corners. Friendship requires more time than poor busy men can usually command.;friendship
It takes a long time to grow an old friend.;friendship
Jealousy is the fear of comparison.;friendship
Anybody can sympathize with the sufferings of a friend, but it requires a very fine nature to sympathize with a friend's success.;friendship
You can be the moon and still be jealous of the stars.;friendship
The jealous are possessed by a mad devil and a dull spirit at the same time.;friendship
Jealousy is the tribute mediocrity pays to genius. Fulton J.;friendship
He that is jealous is not in love.;friendship
True friends stab you in the front.;friendship
One loyal friend is worth ten thousand relatives.;friendship
Someone to tell it to is one of the fundamental needs of human beings.;friendship
Loyalty and friendship, which is to me the same, created all the wealth that I've ever thought I'd have.;friendship
It is one of the severest tests of friendship to tell your friend his faults. So to love a man that you cannot bear to see a stain upon him, and to speak painful truth through loving words, that is friendship.;friendship
The glory of friendship is not the outstretched hand, not the kindly smile, nor the joy of companionship. it is the spiritual inspiration that comes to one when you discover that someone else believes in you and is willing to trust you with a friendship.;friendship
One must be fond of people and trust them if one is not to make a mess of life.;friendship
Listening is a magnetic and strange thing, a;friendship
You can always tell a real friend: when you’ve made a fool of yourself he doesn’t feel you’ve done a permanent job.;friendship
Friendship is one of the most tangible things in a world which offers fewer and fewer supports.;friendship
There can be no friendship without confidence, and no confidence without integrity.;friendship
Tis the privilege of friendship to talk nonsense, and to have her nonsense respected.;friendship
Sometimes me think, What is friend. Then me say, Friend is someone to share the last cookie with.;friendship
Only a true friend would be that truly honest.;friendship
We will be friends until forever, just you wait and see.;friendship
We didn't even realize we were making memories. We just knew we were having fun.;friendship
If ever there is a tomorrow when we’re not together, there is something you must always remember: you are braver than you believe, stronger than you seem, and smarter than you think.;friendship
I wouldn't trade it for anything. Never, no, never. Your friendship is the best present ever.;friendship
Some people are worth melting for. Olaf;friendship
If you keep on believing, the dream that you wish will come true.;friendship
When I look at you, I can feel it. I look at you and I'm home.;friendship
You've got a friend in me.;friendship
We're a family, we stick together.;friendship
No matter what happens, you'll always be a prince to me.;friendship
I'll miss you when I wake up.;friendship
When you're the best of friends having so much fun together, you're not even aware, you're such a funny pair.;friendship
You and I are a team. Nothing is more important than our friendship.;friendship
Every minute spent in your company becomes the new best moment of my life.;friendship
My dream wouldn't be complete without you in it.;friendship
Louise, no matter what happens, I'm glad I came with you.;friendship
We made a deal ages ago… men, babies, it doesn’t matter. We’re soulmates.;friendship
Old stories are like old friends, she used to say. You have to visit them from time to time.;friendship
I am glad you are here with me. Here at the end of all things, Sam.;friendship
It takes a great deal of courage to stand up to your enemies, but a great deal more to stand up to your friends.;friendship
Anyone can change your life, if you let them.;friendship
Friendship isn’t about being inseparable, but about being separated and knowing nothing will change.;friendship
True friends are always together in spirit.;friendship
The human spirit is more powerful than any drug and that is what needs to be nourished with work, play, friendship, family. These are the things that matter.;friendship
It’s an insane world but in it there is one sanity, the loyalty of old friends.;friendship
An old friend is never an extra guest.;friendship
The most important thing in life will always be the people in this room. Right here, right now.;friendship
I don’t have friends, I have family.;friendship
Some people can’t believe in themselves until someone else believes in them first.;friendship
Here together, friends forever. Some things were just meant to be, and that’s you and me.;friendship
True friends are never apart. Maybe in distance but never in heart.;friendship
You give me reasons to smile and reasons to laugh, but most of all, you give me memories I could never forget.;friendship
Flowers will die, the sun will set, but you're a friend I won't forget. Your name is so precious, it will never grow old. It's engraved in my heart in letters of gold.;friendship
At the end of every tunnel, there is a light somewhere, a light of hope and reason, and a light to guide us to the safety from the dark, to outstretched hands there. These hands hold out friendship, something everyone needs, for friendship brings a wealth much more than anything money can buy, for without this wealth, many of us would just shrivel up and die.;friendship
Don't walk in front of me. I may not follow. Don't walk behind me. I may not lead. Walk beside me, just be my friend.;friendship
The most I can do for my friend is simply to be his friend. I have no wealth to bestow on him. If he knows that I am happy in loving him, he will want no other reward. Is not friendship divine in this?;friendship
The future influences the present just as much as the past.;future
We are going from bread and circuses to cannabis and video games to psychedelics and VR.;future
Understand: the future belongs to groups that are fluid, fast, and nonlinear.;future
The future depends on what you do today.;future
There is no saint without a past, no sinner without a future.;future
Yesterday is gone. Tomorrow has not yet come. We have only today. Let us begin.;future
A happy man is too satisfied with the present to dwell too much on the future.;future
He who has courage despises the future.;future
You can't go back and change the beginning, but you can start where you are and change the ending.;future
Understand your past, live this moment,;future
The future is completely open and we are writing it moment to moment.;future
We did not come to fear the future. We came here to shape it.;future
The future has a way of arriving unannounced.;future
The most amazing thing about the future won’t be the spaceships, but the beings flying them.;future
Unless you are 80 years old or something, you will have to repeatedly reinvent yourself in the coming decades — you'll probably change your job a number of times.;future
We need to get to know ourselves better and we need to develop this mental flexibility. Not as a kind of hobby for the side. This is really the most important quality or skill to just survive the upheavals in the coming decades.;future
The technology is unstoppable. The future is bright.;future
Nothing that we do lasts. Eventually, you will fade. Your works will fade. Your children will fade. Your thoughts will fade. These planets will fade. This sun will fade. It will all be gone.;future
Life is not linear. It does not steadily become better or worse. It is cyclical in nature. The same patterns (like joy and sorrow) repeat again and again in an alternating rhythm. Understand this, be released from the illusion of a blissful future, and start living now.;future
The empires of the future will be empires of the mind.;future
The future belongs to those who give the next generation reason for hope.;future
Discipline has within it the potential for creating future miracles.;future
These days people seek knowledge, not wisdom. Knowledge is of the past, wisdom is of the future.;future
Every man's life lies within the present. for the past is spent and done with, and the future is uncertain.;future
To make the future is highly risky. It is less risky, however, than not to try to make it.;future
Future love does not exist. Love is a present activity only. The man who does not manifest love in the present has not love.;future
Modern humans overdose on information, pushing the limits of our design constraints. Future humans will adopt filtering mechanisms to avoid drowning in random data. They'll look back on us with pity. Attention pollution is a huge drain on our collective intellectual resources.;future
The perfected future never arrives. Life is full of seemingly endless trouble, and then life ends. Find peace in the imperfect present.;future
Life can be found only in the present moment. The past is gone, the future is not yet here, and if we do not go back to ourselves in the present moment, we cannot be in touch with life.;future
The future is literally in our hands to mold as we like. But we cannot wait until tomorrow. Tomorrow is now.;future
The future comes slowly, the present flies and the past stands still forever.;future
The future belongs to those who learn more skills and combine them in creative ways.;future
Make creativity rather than comfort your goal and you will ensure far more success for the future.(This is one of my favorite future quote.;future
Study the past if you would define the future.;future
I never think of the future. It comes soon enough.;future
One faces the future with one's past.;future
For the majority of us, the past is a regret, the future an experiment.;future
You can't connect the dots looking forward. you can only connect them looking backwards. So you have to trust that the dots will somehow connect in your future. You have to trust in something, your gut, destiny, life, karma, whatever. This approach has never let me down, and it has made all the difference in my life.;future
The future rewards those who press on. I don't have time to feel sorry for myself. I don't have time to complain. I'm going to press on.;future
What I'm asking for is hard. It's easier to be cynical. to accept that change isn't possible, and politics is hopeless, and to believe that our voices and actions don't matter. But if we give up now, then we forsake a better future.;future
Do not dwell in the past, do not dream of the future, concentrate the mind on the present moment.;future
Today I will do what others won't, so tomorrow I can accomplish what others can't.;future
If you get up in the morning and think the future is going to be better, it is a bright day. Otherwise, it's not.;future
I do not want to foresee the future. I am concerned with taking care of the present. God has given me no control over the moment following.;future
We face the future with our past and our present as guarantors of our promises.;future
We cannot build our own future without helping others to build theirs.;future
The best thing about the future is that it only comes one day at a time.;future
You cannot escape the responsibility of tomorrow by evading it today.;future
Change is the law of life. And those who look only to the past or present are certain to miss the future.;future
I like dreams of the future better than the history of the past.;future
How far you go in life depends on your being tender with the young, compassionate with the aged, sympathetic with the striving, and tolerant of the weak and strong. Because some day in life you will have been all of these.;future
The future is something which everyone reaches at the rate of sixty minutes an hour, whatever he does, whoever he is.;future
The past is no more, the future is not yet. “Now” includes the balance of being here, experiencing, involvement, phenomenon, awareness.;future
No matter how dirty your past is, your future is still spotless.;future
Even the smallest person can change the course of the future.;future
Prediction is very difficult, especially of the future.;future
The greatest discovery of all time is that a person can change his future by merely changing his attitude.;future
We are now faced with the fact that tomorrow is today. We are confronted with the fierce urgency of now.;future
It is not in the stars to hold our destiny but in ourselves.;future
The future is now.;future
The future is emotional.;future
Forever is composed of nows.;future
Only you can control your future.;future
The future is always beginning now.;future
And in today already walks tomorrow.;future
We are always yesterday and tomorrow.;future
Make your past the fuel for your future.;future
What is coming is better than what is gone.;future
The seeds of our future are sown in our past.;future
For the future, the motto is, No days unalert.;future
Go for it now. The future is promised to no one.;future
Let your hopes, not your hurts, shape your future.;future
Heal the past, live the present, dream the future.;future
It is said that the present is pregnant with the future.;future
Do something today that your future self will thank you for.;future
The past cannot be changed. The future is yet in your power.;future
Let him who would enjoy a good future waste none of his present.;future
The present is short, the future is doubtful, the past is certain.;future
The past, the present and the future are really one: they are today.;future
With the past, I have nothing to do. nor with the future. I live now.;future
The present is theirs. the future, for which I really worked, is mine.;future
The future is better than you think.;future
Never let the future disturb you. You will meet it, if you have to, with the same weapons of reason which today arm you against the present.;future
As for the future, your task is not to foresee it, but to enable it.;future
Life is no brief candle to me. It is a sort of splendid torch which I have got a hold of for the moment, and I want to make it burn as brightly as possible before handing it on to future generations.;future
Help others have a better future and yours will be guaranteed.;future
Now is the only time. How we relate to it creates the future. In other words, if we're going to be more cheerful in the future, it's because of our aspiration and exertion to be cheerful in the present. What we do accumulates. the future is the result of what we do right now.;future
Step out of the history that is holding you back. Step into the new story you are willing to create.;future
You better live your best and act your best and think your best today. for today is the sure preparation for tomorrow and all the other tomorrows that follow.;future
The further and deeper we contemplate the future, the greater our capacity to shape it according to our desires.;future
There is never time in the future in which we will work out our salvation. The challenge is in the moment. the time is always now.;future
People who don’t need the money can work for payoffs that are further in the future and more uncertain, but much bigger. They can arbitrage other people’s need for immediacy and certainty, and hire them as employees. The less you need it today, the more you can have tomorrow.;future
Don't burn your future on the altar of the past. Remember it. Don't live in it. Learn the lesson. The past is fixed. The future is variable. You will transform. You will endure.;future
It is fruitless to wish you had started years ago. In the future you will wish you had started now. Don't wish. Act.;future
You can build a future out of anything. A scrap, a flicker. The desire to go forward, slowly, one foot at a time. You can build an airy city out of ruins.;future
The past explains how I got here, but the future is up to me and I love to live life at full throttle.;future
Change your life today. Don't gamble on the future, act now, without delay.;future
Tomorrow is only found in the calendar of fools.;future
The hard work of the future will be pushing buttons.;future
Let others consult the horoscope, or read tarot cards: You have more concrete means of seeing into the future.;future
The factory of the future will have only two employees, a man and a dog. The man will be there to feed the dog. The dog will be there to keep the man from touching the equipment.;future
Trying to predict the future is like trying to drive down a country road at night with no lights while looking out the back window.;future
The future isn't just something that happens. It's a brutal force with a great sense of humor that will steamroll you if you're not watching.;future
If you want a picture of the future, imagine a boot stamping on a human face forever.;future
The future is already here, it’s just not very evenly distributed.;future
The future always comes too fast and in the wrong order.;future
The future interests me. I'm going to spend the rest of my life there.;future
People live for the morrow, because the day-after-to-morrow is doubtful.;future
It's tough to make predictions, especially about the future.;future
He who controls the past controls the future. He who controls the present controls the past.;future
We know the past but cannot control it. We control the future but cannot know it.;future
The most painful state of being is remembering the future, particularly the one you'll never have.;future
What is;future
Fuck yesterday. Don't dwell on it. Understand it, learn from it but don't over respect it and allow it to affect tomorrow negatively.;future
You're addicted to past and future thinking because it feels safe. You avoid present thinking because it feels unsafe.;future
The twentieth century was great and terrible, and the twenty-first century promises to be far greater and more terrible.;future
A future society may support overclocking brilliant young scientists with mental performance enhancing drugs to get more scientific breakthroughs.;future
Anti-establishment candidates are the future.;future
Future: Money becomes information. Weapons become information. Land becomes information. Software eats society.;future
Ubiquitous streaming cameras with remote storage will eventually end almost all physical criminal activities.;future
Anything you do will fade. It will disappear, just like the human race will disappear and the planet will disappear. Get to Mars, even that group will disappear. No one is going to remember you past a certain number of generations, whether you’re an artist or a poet or a conqueror or a pauper or nothing.;future
Be skeptical of approaches that don’t find it necessary to suffer today for a better tomorrow.;future
The moment you move to protect the status quo instead of disrupting or improving it, you put yourself at risk of becoming irrelevant in the near future.;future
We do not grow absolutely, chronologically. We grow sometimes in one dimension, and not in another. unevenly. We grow partially. We are relative. We are mature in one realm, childish in another. The past, present, and future mingle and pull us backward, forward, or fix us in the present. We are made up of layers, cells, constellations.;future
Time is accelerating. It’s the first time in history when we’ll have no idea how human society will be like in a couple of decades.;future
Illusions: 1. there is a better future awaiting you. 2. some day your problems will end. 3. change of govt will solve your problems. 4. worldly success will make you happy. 5. achieving a particular goal will bring lasting satisfaction. 6. you'll finally start living after you've made it.;future
We have created a fragile and comfortable modern world in which things are much less likely to go slightly wrong, yet more likely to go catastrophically wrong. The future offers up enormous opportunity and enormous existential risk.;future
I have but one lamp by which my feet are guided, and that is the lamp of experience. I know no way of judging of the future but by the past.;future
To live only for some future goal is shallow. It's the sides of the mountain that sustain life, not the top. Robert M. Pirsig (;future
People like us, who believe in physics, know that the distinction between past, present, and future is only a stubbornly persistent illusion.;future
The future belongs to the people who can see now, from a long-term perspective.;future
Think long term. Execute short term. Experience now.;future
Think on the long term when making a decision. Go back to not thinking when you are done.;future
Choose the path that leaves you more equanimous in the long term.;future
Nothing you do is going to matter that much in the long run. Don’t take yourself so seriously.;future
The more you understand yourself, the easier it will be to make good decisions.;future
The only moment of possible happiness, is the present. The past gives regrets. And future uncertainties. Man quickly realised this and created religion. It forgives him what he has done wrong in the past and tells him not to worry about the future, as you will go to paradise.;future
Tomorrow will take care of itself based on what you do today.;future
The future is something which everyone reaches at the rate of sixty minutes an hour, whatever he does, whoever he is.;future
You likely can't predict the future but you can prepare for multiple possible futures.(;future
Never take it for granted that your past successes will continue into the future. Actually, your past successes are your biggest obstacle: every battle, every war, is different, and you cannot assume that what worked before will work today.;future
You must always be prepared to place a bet on yourself, on your future, by heading in a direction that others seem to fear.;future
When people choose between talk about the past and talk about the future, a pragmatic person will always opt for the future and forget the past.;future
Short-term thinking makes people desperate, ungenerous, impulsive. Long-term thinking makes people calm, gracious, controlled.;future
If your options seem limited, expand your time horizon to a decade. Your current circumstances, obligations or skills become irrelevant. Once cured from short term thinking, you’re free to go in any direction.;future
An hour of thinking can save a decade of struggle.;future
I think the most important thing is to invest in emotional intelligence and mental balance, because the hardest challenges will be psychological.;future
I'm more interested in the future than in the past, because the future is where I intend to live.;future
If we are ever to enjoy life, now is the time, not tomorrow or next year. Today should always be our most wonderful day.;future
The future enters into us, in order to transform itself in us, long before it happens.;future
No valid plans for the future can be made by those who have no capacity for living now.;future
Real life is the present moment — not the memories of the past, nor the dreams of the future.;future
One of the most tragic things I know about human nature is that all of us tend to put off living. We are all dreaming of some magical rose garden over the horizon instead of enjoying the roses that are blooming outside our windows today. Dale Carnegie;future
Our lust for future comfort is the biggest thief of life.;future
When you forgive, you in no way change the past, but you sure do change the future.;future
Even though the future seems far away, it is actually beginning right now.;future
Life is a balance between accepting the present moment and fighting for a better future.;future
When you are present in this moment, you break the continuity of your story, of past and future. Then true intelligence arises, and also love.;future
I have never been able to grasp the meaning of time. I don't believe it exists. I've felt this again and again, when alone and out in nature. On such occasions, time does not exist. Nor does the future exist.;future
Instead of treating events as wins or loses, ask. Did I learn something I can apply in the future?;future
At any given time, when you’re walking down the streets, a very small percentage of your brain is focused on the present. The rest is future planning or regretting the past. That’s keeping you from an incredible experience. It’s keeping you from seeing the beauty in everything and for being grateful for where you are.;future
The most important time frames: A. 10+ years ahead. B. This moment right now. Worries, small thinking, overplanning, they all happen in-between. And neither justifies leaving the present.;future
Choosing to live in the past or the future not only robs you of enjoyment today, it robs you of truly living.;future
There is no love in the future. Love can only exist in the present moment. A man who does not manifest love in the present does not love at all.;future
When thinking about life, remember this: No amount of guilt can solve the past and no amount of anxiety can change the future.;future
The future is a concept, it doesn't exist. There is no such thing as tomorrow. There never will be, because time is always now. That's one of the things we discover when we stop talking to ourselves and stop thinking. We find there is only present, only an eternal now.;future
